"","tSNE1","tSNE2","factor"
"TCGA-YL-A8SJ",-20.8255092749167,13.6418455047704,"5"
"TCGA-CJ-5683",-0.200235662343302,-17.9652966667337,"4"
"TCGA-R6-A6KZ",6.14166087369489,12.4392974682796,"22"
"TCGA-2Z-A9J6",-9.61859101043076,-24.9242530277055,"6"
"TCGA-CD-A48C",7.78144578107912,16.1352933627195,"22"
"TCGA-3B-A9HT",0.84629120094371,-2.29034345586898,"14"
"TCGA-HZ-8638",-2.57934068936457,8.16744219939322,"16"
"TCGA-JW-A852",24.4879985200597,5.84747468208186,"9"
"TCGA-EX-A8YF",19.4341624692433,5.72603910051341,"9"
"TCGA-2G-AAGT",-10.2134123097708,-9.46073091149804,"0"
"TCGA-56-8624",14.9601510086271,-4.79668730043332,"7"
"TCGA-D8-A1JI",-14.7018081893814,7.22201688565476,"11"
"TCGA-FD-A6TG",11.5006022473434,4.1586987569107,"20"
"TCGA-GL-7773",-12.1265243879216,-23.342864946755,"6"
"TCGA-2G-AAFG",19.9253045456716,-17.8802106578241,"17"
"TCGA-05-5420",7.95402289016144,-10.8043088523628,"15"
"TCGA-63-A5ML",18.8960642789799,-10.0344856078136,"1"
"TCGA-XR-A8TE",-1.01856292658361,30.6801827061197,"2"
"TCGA-B0-4718",2.54631386638482,-18.0805379886412,"4"
"TCGA-CS-4943",-35.1418614538897,1.04656478252094,"23"
"TCGA-A2-A3KC",-12.2422168742346,5.83255093670054,"11"
"TCGA-CD-8535",6.91162519943517,20.8718120275003,"22"
"TCGA-55-8087",2.9578625818955,-6.23211120917615,"15"
"TCGA-E9-A1R2",-13.3833427294354,7.76328816174505,"11"
"TCGA-DU-7012",-31.9871768436512,-3.43671042221724,"23"
"TCGA-LN-A8HZ",19.7295337019223,-8.18613590421864,"1"
"TCGA-2G-AAFL",-6.76879645603142,-9.25062521770745,"7"
"TCGA-DB-A64R",-36.9312706300264,-0.575040283538966,"23"
"TCGA-YU-A94I",-10.2586507050715,-9.22881463241672,"0"
"TCGA-E7-A7DV",10.8934167930919,0.263022203070187,"20"
"TCGA-39-5022",9.24274229861306,-5.59145504832804,"15"
"TCGA-EJ-7786",-23.0350650915378,12.4373217553779,"5"
"TCGA-VS-A8QM",22.6974328264916,2.8213937228632,"9"
"TCGA-E1-A7YU",-35.4842967471616,-2.07064701593258,"23"
"TCGA-50-5068",7.60458407479501,-10.1321191936542,"15"
"TCGA-AX-A1C8",-7.52120915074901,11.6330919218415,"3"
"TCGA-CJ-4903",-2.75893804682623,-17.4169077790937,"4"
"TCGA-RT-A6YC",-29.9823406283944,-16.2062696722375,"13"
"TCGA-DD-AADN",1.1904154798063,30.9203722229563,"2"
"TCGA-XF-A9SK",11.4303187683978,3.37373383559395,"20"
"TCGA-CR-7392",16.8906968324879,-2.03182293921181,"12"
"TCGA-F4-6463",14.0968007173159,20.1576577387577,"10"
"TCGA-W2-A7H5",-26.4291739691548,-16.0129399929465,"13"
"TCGA-58-8391",18.7566395505877,-9.0488177916679,"1"
"TCGA-KT-A7W1",-30.8336889777591,-4.01708395742109,"23"
"TCGA-DX-A8BV",-4.75144726682251,-2.65191907262106,"14"
"TCGA-BQ-7059",-7.92273194232056,-22.4835434200162,"3"
"TCGA-BG-A18B",-8.19779612615273,19.1378553260784,"8"
"TCGA-R6-A6XG",5.9690618424979,17.6644270435218,"22"
"TCGA-ET-A39R",10.2502125096945,-31.2417203427321,"19"
"TCGA-CZ-4865",-1.28550093987918,-21.1657925398096,"4"
"TCGA-XE-AAO4",20.0606638759684,-19.507388788653,"17"
"TCGA-RD-A7BS",8.0690881477211,10.1896637706958,"22"
"TCGA-VR-A8EO",14.6095480227045,-11.2357556365918,"18"
"TCGA-B1-A47O",-7.06081793621972,-23.5151884855246,"3"
"TCGA-EA-A3HR",24.0838057673715,2.68711222152594,"9"
"TCGA-VQ-A8PX",7.01611807263592,13.9098056050003,"22"
"TCGA-BJ-A0ZG",8.51128607648768,-33.2712179669921,"19"
"TCGA-IB-7893",2.71931734151953,6.56352756820575,"16"
"TCGA-A4-A5DU",-10.1091229439132,-25.4155884080107,"6"
"TCGA-SX-A71S",-11.7251715806114,-24.1475282731431,"6"
"TCGA-CU-A3YL",11.438518522185,4.79813922058109,"20"
"TCGA-CS-5397",-32.1414003558492,-3.65863389166384,"23"
"TCGA-E2-A1IE",-13.7183525620441,7.8312707571049,"11"
"TCGA-TM-A84C",-35.2641515083762,-3.95348757461289,"23"
"TCGA-CN-6995",18.5365631691345,-0.437800171265164,"12"
"TCGA-CR-7372",20.3407588180691,-1.30770176270342,"12"
"TCGA-US-A776",11.1131639172184,22.6523156000235,"10"
"TCGA-CK-6748",14.1279514256703,22.5006448070613,"10"
"TCGA-MM-A564",1.62604855921245,-17.3644051276293,"4"
"TCGA-RD-A8N0",8.57611347936797,12.4444067572213,"7"
"TCGA-VP-A87E",-22.6372674182051,11.4338131674326,"5"
"TCGA-LN-A7HX",18.7127939428843,-4.20310715491883,"12"
"TCGA-HZ-A9TJ",0.586394229940179,11.0992626852461,"16"
"TCGA-EL-A4JW",9.97787185759773,-29.4721674900935,"19"
"TCGA-43-6771",18.0452825208501,-0.936760845549448,"12"
"TCGA-BH-A0DP",-13.2252434727463,5.5763854173425,"11"
"TCGA-EJ-5516",-21.4983062912112,12.9775321939472,"5"
"TCGA-BR-6801",8.62492496899666,20.6377567955431,"22"
"TCGA-WB-A81M",-28.9085326165954,-15.3701090381672,"13"
"TCGA-MI-A75G",-0.277372182985931,33.7519846394296,"2"
"TCGA-BJ-A45F",8.57291285628026,-34.2526115982295,"19"
"TCGA-43-7656",14.0621429153845,-10.5406687687286,"17"
"TCGA-CN-A63T",23.0757510920504,-1.56259106426237,"12"
"TCGA-F1-6875",6.90385673835616,20.8948398761677,"22"
"TCGA-DU-5872",-32.5689486493182,-1.85787178977236,"23"
"TCGA-CH-5741",-22.4088042173032,15.7285873510888,"5"
"TCGA-QR-A6ZZ",-24.0906683059111,-13.9272604757136,"13"
"TCGA-55-8621",4.98965120957268,-7.77214106433314,"15"
"TCGA-RW-A689",-28.1896876286131,-16.7587241322906,"13"
"TCGA-EL-A3GS",10.1640739326394,-29.0986440349666,"19"
"TCGA-FB-AAPU",1.39164511852869,11.4564064406035,"16"
"TCGA-L5-A8NW",9.89759570432489,14.1197239538639,"22"
"TCGA-B2-5639",0.037015027751583,-19.3048045851629,"4"
"TCGA-2G-AAKG",-5.5338006968686,-8.70937985394307,"7"
"TCGA-G9-6348",-20.35382862062,10.4566306859792,"5"
"TCGA-M7-A720",-20.866758786876,11.0928587101375,"5"
"TCGA-BH-A0E0",-11.9278749912331,2.8077983053831,"7"
"TCGA-S8-A6BW",20.5998759654578,-8.89237200104107,"1"
"TCGA-F2-6880",-1.48507489519534,8.11603313741273,"16"
"TCGA-FB-AAQ1",-0.246878079751009,10.0078466218198,"16"
"TCGA-DD-AACP",1.28758862539954,30.8318995415997,"2"
"TCGA-ET-A3BQ",11.4285216832174,-32.1245053137129,"19"
"TCGA-BT-A20P",-3.86849397598792,2.4508367602355,"7"
"TCGA-CG-5722",3.66477270572921,16.0960168510803,"22"
"TCGA-AU-6004",12.7880131590942,18.1547374230553,"10"
"TCGA-G3-AAV5",-1.83525066716166,34.4400656376207,"2"
"TCGA-WB-A822",-24.8882258822919,-12.285236005745,"13"
"TCGA-D5-6537",16.0326267469163,20.2190705716394,"10"
"TCGA-58-8390",14.5433664980967,-11.0488607342684,"18"
"TCGA-S7-A7X0",-25.1002219428049,-14.1260034384002,"13"
"TCGA-DX-A1KW",-4.45948541545,-0.758585416101438,"14"
"TCGA-RX-A8JQ",-27.9512235786424,-14.8900928938593,"13"
"TCGA-DQ-7592",19.0481640628555,-1.22447945286966,"12"
"TCGA-44-5645",3.70942494287754,-8.67256275432683,"7"
"TCGA-CN-6020",19.3757987419706,-1.16798381892374,"12"
"TCGA-CS-5395",-31.5550386562295,-3.16315404121656,"23"
"TCGA-D1-A16V",-9.35506927874513,19.4568762730915,"8"
"TCGA-OL-A66O",-14.2415108615503,7.55850730834478,"11"
"TCGA-FD-A5BZ",11.0813815569844,3.16572820514497,"20"
"TCGA-XF-A8HF",10.477727783246,3.32991841906589,"20"
"TCGA-CW-5583",-0.834378272726516,-17.5362280975354,"4"
"TCGA-55-6970",4.67424787221323,-8.94856393560669,"15"
"TCGA-C5-A1BI",22.4982588193725,2.22917522382521,"12"
"TCGA-L5-A4OU",11.8545577456369,13.7956517971088,"22"
"TCGA-HQ-A5NE",12.2825729597813,0.650280784586649,"20"
"TCGA-BQ-7060",-9.10597662684849,-22.8826821530536,"3"
"TCGA-AX-A3GB",-8.55462749542695,19.0934668120533,"8"
"TCGA-D6-6517",18.8534733638476,-1.55789240398529,"12"
"TCGA-SI-A71Q",-7.74497358779707,-4.05225802066723,"18"
"TCGA-A6-3809",10.7258116848498,18.2294611863347,"22"
"TCGA-G3-AAV2",-1.75896562633802,34.1380249018863,"2"
"TCGA-BB-4228",23.0151334884454,7.99749862482793,"9"
"TCGA-WZ-A7V3",20.8326058718677,-20.1336303178215,"17"
"TCGA-HU-A4GC",10.568887213788,10.9833177669938,"22"
"TCGA-HZ-7924",-2.64599629401798,8.19468260166865,"16"
"TCGA-RW-A67W",-27.1637235635392,-17.6711553239924,"13"
"TCGA-DX-A6YX",-2.10813951265052,-5.10520154542525,"14"
"TCGA-AT-A5NU",-11.505091011515,-25.3038436207982,"6"
"TCGA-L5-A8NN",5.52568479469043,12.5219478117849,"22"
"TCGA-2G-AAGV",-9.05601598205612,-6.2113751950266,"7"
"TCGA-ZG-A9LB",-19.8850258126365,15.1629621192043,"5"
"TCGA-39-5028",8.70743027223604,-9.61724796941394,"7"
"TCGA-DV-A4W0",0.859377679631205,-17.5276142176047,"4"
"TCGA-UF-A7JA",14.8071138752647,-4.35271881098939,"12"
"TCGA-DH-A7UR",-37.3275543273476,1.05775237280403,"23"
"TCGA-49-6742",8.73589542938373,-2.17548747130977,"15"
"TCGA-G9-7522",-21.4062817414431,12.2495148594007,"5"
"TCGA-2G-AAH8",21.7275109271827,-20.2716787604979,"17"
"TCGA-BJ-A0ZF",8.00551096741507,-32.9022626983997,"19"
"TCGA-EC-A24G",-8.74792298928914,18.6787233559439,"8"
"TCGA-D1-A174",-9.3839518121756,20.4139854510794,"8"
"TCGA-FG-8187",-34.5984089391956,-1.70289713015035,"23"
"TCGA-EL-A3CL",12.1126816620324,-31.9867579359396,"19"
"TCGA-IZ-8196",-11.8404181400989,-24.0261692635368,"6"
"TCGA-A2-A0CR",-10.1010638760723,6.55378479210915,"7"
"TCGA-2G-AAF8",19.6877986635571,-18.0481391727023,"17"
"TCGA-2G-AAHN",21.2890064936415,-17.8569359832728,"17"
"TCGA-EL-A3H7",11.3495160872257,-28.7613416507422,"19"
"TCGA-IS-A3K8",-11.8254468521818,-3.29179416151976,"21"
"TCGA-B0-5102",-3.14727242495259,-17.2732565166471,"4"
"TCGA-CF-A9FM",6.44475217148717,4.25816356098235,"20"
"TCGA-55-7816",3.25408226747683,-7.67220027546405,"7"
"TCGA-D6-A6ES",15.7557369098795,1.63632551268074,"12"
"TCGA-VF-A8A8",-7.303038284499,-10.2980166597221,"7"
"TCGA-E8-A44K",11.3812786906805,-29.2115509790607,"19"
"TCGA-EY-A1GE",-9.62222335582283,18.4413082595883,"8"
"TCGA-B5-A0JX",-8.08138749816291,17.7302977133248,"8"
"TCGA-C5-A7CJ",23.2457800213793,2.94075332136866,"9"
"TCGA-SX-A71R",-8.77046165391091,-25.7191262857556,"6"
"TCGA-43-5670",4.87350502597691,-9.67320664938858,"15"
"TCGA-IB-7890",2.78373732496326,6.95534903100668,"16"
"TCGA-ET-A25I",8.59369456687783,-34.1606030025723,"19"
"TCGA-CJ-6033",1.70412832745476,-16.580847915773,"4"
"TCGA-G4-6317",15.5571679083923,22.1169763044845,"10"
"TCGA-DX-AB2F",-4.29329610371684,-0.729031271375019,"14"
"TCGA-ET-A40S",10.0381871458908,-31.1405856118974,"19"
"TCGA-2G-AAFN",-7.11300979787926,-9.9273920456845,"7"
"TCGA-C5-A1M8",24.6417288595654,5.64562915912509,"9"
"TCGA-FB-AAQ0",1.01515922802644,11.365255124733,"16"
"TCGA-D1-A16Q",-10.0716136987225,18.1753576199242,"8"
"TCGA-Q3-A5QY",0.297008090705204,1.94508344363552,"7"
"TCGA-D7-5577",15.0750634217955,13.4921969740205,"22"
"TCGA-GL-A59T",-10.0193176253391,-25.3092682534396,"6"
"TCGA-AJ-A3NF",-8.10006889858068,11.6814297150251,"7"
"TCGA-HS-A5NA",-13.6795695448605,-3.21746997097883,"21"
"TCGA-EO-A2CH",-8.34524428050184,14.2772686123119,"8"
"TCGA-HU-A4H6",10.115914370797,15.6414519720746,"22"
"TCGA-AR-A2LR",-8.18149559718571,4.43258007849248,"18"
"TCGA-CN-A6UY",23.5711664943886,7.67511150993704,"9"
"TCGA-DD-AADM",-1.3391803170005,33.7606875145561,"2"
"TCGA-S4-A8RM",0.783905650493713,11.6729344279957,"16"
"TCGA-YU-A90Y",-7.76063226890612,-8.9633021896366,"7"
"TCGA-2G-AALF",-10.3199572144094,-9.64046717448185,"0"
"TCGA-H8-A6C1",1.51140264664118,8.34418002880264,"16"
"TCGA-CJ-4869",0.684467610672785,-19.5624463735688,"4"
"TCGA-EJ-A8FO",-20.325096368369,10.5792885658755,"5"
"TCGA-D1-A0ZO",-8.34634784612616,19.9085280262905,"8"
"TCGA-A1-A0SE",-13.383489521548,5.8049213776299,"11"
"TCGA-B0-5698",0.490700482780389,-18.5693081710565,"4"
"TCGA-P3-A6T6",25.1160440397256,1.60370529180779,"9"
"TCGA-2Z-A9JQ",-7.61446892786886,-26.2144631631554,"6"
"TCGA-DK-A3WW",14.0463336034634,0.136720956087317,"12"
"TCGA-KP-A3W0",-8.93789890997538,12.1506139320446,"8"
"TCGA-22-5480",22.6142915611815,9.42703083831446,"9"
"TCGA-AZ-6600",13.9780673748825,20.9264059079169,"10"
"TCGA-2G-AAM2",-7.42928565524365,-10.6269286866943,"7"
"TCGA-43-A56U",9.58897727959837,-5.62816060657092,"15"
"TCGA-HT-8010",-35.3083494994987,-2.14115212801776,"23"
"TCGA-HZ-A77Q",0.920181630047559,6.0206015217775,"16"
"TCGA-L5-A8NI",6.39564197667143,15.2236679446029,"22"
"TCGA-VQ-A94T",5.95041760069813,15.5772657931501,"22"
"TCGA-HT-7602",-34.3999759829765,-1.73133675683763,"23"
"TCGA-CN-5355",20.0210120923032,-0.794619047459232,"12"
"TCGA-HF-7131",6.28857516347633,10.7474726265665,"22"
"TCGA-85-A513",6.50065196904965,-6.08163009560228,"15"
"TCGA-G3-A25T",-13.5270755211385,-17.9831991561464,"3"
"TCGA-2G-AAF1",21.0232750950657,-17.9811963499345,"17"
"TCGA-HF-7133",6.56978695262561,15.0522728427514,"22"
"TCGA-R6-A6XQ",6.61928585434351,13.0719673495478,"22"
"TCGA-97-A4M1",5.78235733873453,-7.34555459047536,"15"
"TCGA-85-7844",17.8392261165179,-9.64580043522139,"1"
"TCGA-WB-A81A",-26.3142584557592,-13.4661798744676,"13"
"TCGA-LN-A49O",20.4592723521608,-3.76280973426701,"12"
"TCGA-V5-AASX",9.29632519012155,16.6419317838291,"22"
"TCGA-85-8071",22.380233244371,-6.16290873522685,"1"
"TCGA-56-A49D",12.8398245953409,-8.64112995534399,"17"
"TCGA-BJ-A45E",9.59769488606679,-5.00029460275832,"7"
"TCGA-VQ-A8P3",10.3352019476814,16.6345822280483,"22"
"TCGA-2Y-A9GS",0.806359201703422,32.9383071828148,"2"
"TCGA-VS-A9V0",-6.89733167996866,12.6152851617482,"15"
"TCGA-K4-A83P",1.70201141824477,1.56917243000934,"7"
"TCGA-51-6867",18.784937771279,-9.94273705412382,"1"
"TCGA-HU-A4G3",9.83453051069339,16.4264552220215,"22"
"TCGA-SX-A7SP",-8.40797334148155,-23.6947058615952,"6"
"TCGA-LI-A9QH",-4.60995144117595,-3.61499604197985,"14"
"TCGA-XE-AAOJ",-9.85410935699318,-7.97796292829544,"0"
"TCGA-IG-A97H",18.364727021248,-7.0842262874306,"1"
"TCGA-LN-A8I1",18.5664561880093,-7.29159261943066,"1"
"TCGA-OL-A6VR",-14.7707547454582,6.29003675062211,"11"
"TCGA-QR-A6GZ",-23.9833441069017,-14.1804375451677,"13"
"TCGA-DD-A39V",1.16573126132144,31.0612438235073,"2"
"TCGA-55-8208",7.5780579984286,-5.89099203714854,"15"
"TCGA-EA-A3HT",23.6181249100407,2.85663980446042,"9"
"TCGA-YU-AA4L",-10.2246810818298,-9.58348989497384,"0"
"TCGA-YL-A8HM",-24.3611533170059,13.6770056194259,"5"
"TCGA-B0-4703",1.11950621777733,-15.9635694585804,"4"
"TCGA-EM-A2CN",9.79685246738796,-34.3316059903334,"19"
"TCGA-EJ-7218",-23.9785443005448,12.7744450365386,"5"
"TCGA-VQ-A8PD",8.72901266450536,12.6577955890854,"22"
"TCGA-XJ-A83F",-21.7943689852862,16.0792292161136,"5"
"TCGA-G7-6792",-12.0604588094311,-23.3819379063654,"6"
"TCGA-05-4425",3.30062887771558,-5.20511384537708,"15"
"TCGA-L5-A88W",20.8568520774207,-2.57809439455201,"12"
"TCGA-S9-A7R2",-32.188498725271,-3.68410190442034,"23"
"TCGA-BA-6870",18.7583169248309,-1.78773634147966,"12"
"TCGA-BH-A1FJ",-12.5298432531616,3.32954370032714,"11"
"TCGA-WB-A81D",-27.9784005372991,-15.7785881331226,"13"
"TCGA-S7-A7X2",-28.0222629389691,-16.8334729893525,"13"
"TCGA-LN-A4A1",18.7982806009423,-3.57166909857196,"12"
"TCGA-CJ-5681",-2.23128732942971,-21.2882339160951,"3"
"TCGA-DM-A28G",14.0074486127137,19.6924893610267,"10"
"TCGA-AR-A24N",-12.7923303962716,4.92190115383843,"11"
"TCGA-JV-A5VE",-13.9637963470571,-2.89635332723413,"21"
"TCGA-DX-A7EQ",-9.27686195334913,-0.354684295779323,"18"
"TCGA-2G-AALT",-8.6333947388545,-6.91069544956163,"7"
"TCGA-ZP-A9D0",-4.74537454883736,29.9083475702163,"2"
"TCGA-G3-A7M6",2.17108243713227,32.8214339817159,"2"
"TCGA-CV-7414",18.942517634116,-5.53174026031625,"1"
"TCGA-B0-5692",0.624012354512124,-19.4698010303049,"4"
"TCGA-2Y-A9H6",-4.88484574326544,30.2042095596267,"2"
"TCGA-CN-4730",22.5264377125031,-1.30346841962572,"12"
"TCGA-DD-AADW",-4.8793855184518,30.9769579398467,"2"
"TCGA-B5-A11P",-8.23145311091585,16.8448555659734,"8"
"TCGA-EK-A2R9",25.2687782830925,7.65252604760439,"9"
"TCGA-Y8-A898",-8.45118490225874,-24.0280773334662,"6"
"TCGA-L5-A4OQ",-1.28824751528424,4.80619081898603,"7"
"TCGA-L5-A4OG",9.60539301615694,14.6275781230027,"22"
"TCGA-JY-A6FG",20.9631377699779,-2.56107895700205,"12"
"TCGA-D1-A15Z",-9.17325615024551,17.3500606110046,"8"
"TCGA-93-A4JN",5.53992471198959,-5.59762490307767,"15"
"TCGA-G4-6628",14.0621862113698,16.3680071193877,"10"
"TCGA-MJ-A68H",-15.6382959051934,-3.82875216255376,"21"
"TCGA-A4-8515",-10.5201707463673,-24.3718686911756,"6"
"TCGA-CC-A7IH",-0.639193293071698,34.0711493191646,"2"
"TCGA-BR-8380",9.52855417451656,11.2693582912491,"22"
"TCGA-S7-A7WX",-28.8628047917341,-16.8618194440908,"13"
"TCGA-A6-5667",16.3948787074418,23.3603558054786,"10"
"TCGA-B8-A54J",0.193090359617865,-16.779818652285,"4"
"TCGA-FB-AAQ6",0.402838178677605,11.5529998314541,"16"
"TCGA-RD-A7C1",10.5359605535191,15.2474874543736,"22"
"TCGA-34-A5IX",14.4777762554723,-3.99802924292267,"12"
"TCGA-DJ-A3UP",9.87252761030136,-33.3556574264761,"19"
"TCGA-IG-A5B8",18.0222995323613,-3.72855125041359,"12"
"TCGA-Z4-A9VC",-14.3402523856964,-9.07352003546559,"18"
"TCGA-DJ-A3UO",11.3401583629951,-31.4200691622992,"19"
"TCGA-QR-A70E",-26.3584329177385,-13.6246439068095,"13"
"TCGA-R6-A8W8",8.73545666073828,15.8140466789593,"22"
"TCGA-VQ-A8E7",8.86718491457673,17.6795027192366,"22"
"TCGA-FJ-A3Z9",9.35676786080793,5.14666611242584,"20"
"TCGA-2G-AALR",-10.0268620169023,-8.41120421077197,"0"
"TCGA-B0-4691",-3.59058059898056,-16.9782199229548,"4"
"TCGA-UE-A6QU",-1.95274617408862,-0.265559763581737,"14"
"TCGA-E6-A1M0",-11.7267271235592,-4.39921878972793,"7"
"TCGA-2Z-A9J7",-9.99887064810828,-27.5108922760935,"6"
"TCGA-G7-A8LC",-12.3379820628521,-26.4283204150601,"6"
"TCGA-L5-A88T",17.0895522183994,-5.39969511147913,"12"
"TCGA-E1-A7Z6",-35.4396449281402,-0.998212996576903,"23"
"TCGA-L7-A56G",17.5459001133682,-5.42351990877794,"18"
"TCGA-AU-3779",14.1523769573088,21.9209342434723,"10"
"TCGA-CV-A465",20.6624752499319,-1.27262022401243,"12"
"TCGA-FL-A1YL",-11.8802881797991,-4.06870870420431,"7"
"TCGA-56-8308",16.6354855183558,-7.79131326295923,"1"
"TCGA-L5-A4OR",7.48105896546376,12.5658017735174,"22"
"TCGA-JY-A6FA",19.9034096471358,-5.96010469761698,"1"
"TCGA-HT-7601",-33.1263819185605,-1.07111059382142,"23"
"TCGA-5P-A9K6",-8.96090116331435,-23.6750626908492,"6"
"TCGA-55-7913",7.78795712057042,-1.2561584932814,"15"
"TCGA-HZ-A8P0",1.5702480710903,8.29234104477028,"16"
"TCGA-CH-5789",-21.4244711522525,11.2898391755659,"5"
"TCGA-EK-A2RO",24.859938662869,4.68899833555673,"9"
"TCGA-D1-A16O",-9.84083948527621,18.1934254003805,"8"
"TCGA-3R-A8YX",-2.16972650623635,-4.99416567861585,"14"
"TCGA-2G-AAEX",20.4472174133361,-19.4276991120985,"17"
"TCGA-DZ-6131",-1.77919407368745,-21.0617435217354,"4"
"TCGA-P4-AAVO",-10.5604114539775,-21.5041099422994,"3"
"TCGA-2G-AAHA",21.9313704821798,-18.5238675321825,"17"
"TCGA-VN-A88R",-24.5596609084621,13.2188983396392,"5"
"TCGA-CG-5728",3.71498988723659,16.0955697724162,"22"
"TCGA-FE-A3PB",12.1648543541092,-29.5273567850621,"19"
"TCGA-DK-A1AD",9.69267010273465,3.12432172777202,"20"
"TCGA-FG-8191",-34.5432013988326,-1.22170956996102,"23"
"TCGA-C5-A2LV",18.981773279411,2.09475742289955,"9"
"TCGA-39-5024",14.0130578125975,-3.82708454953851,"1"
"TCGA-BJ-A0Z3",10.4131943665231,-31.4446748326559,"19"
"TCGA-QC-A7B5",-2.80763321030888,-3.63090805137547,"14"
"TCGA-2G-AAGJ",-7.20100795495928,-9.42076828653826,"7"
"TCGA-90-A4ED",13.8269827147648,-9.72893313243748,"18"
"TCGA-EL-A3GU",11.1278251852475,-28.4020501186697,"19"
"TCGA-QQ-A5V9",-3.20452010729198,-1.74231714809636,"14"
"TCGA-CV-6942",19.4231046206816,0.88528832561784,"12"
"TCGA-EJ-7784",-21.7710258912535,10.6708351362441,"5"
"TCGA-O2-A52Q",7.69572528098527,-3.69253808137459,"15"
"TCGA-MB-A8JK",-4.72158440149425,-2.77580347794468,"14"
"TCGA-2G-AALQ",-9.82736332903928,-7.94049110413972,"0"
"TCGA-DZ-6135",-5.80808222537503,-20.0980848273078,"3"
"TCGA-A6-2684",10.7299406060306,19.0243524920636,"10"
"TCGA-LL-A6FR",-8.02202327606375,3.78382951725365,"18"
"TCGA-DD-AAVS",-4.13721190079401,31.5292820765233,"2"
"TCGA-KK-A6E3",-19.2807723917114,11.9344420841263,"5"
"TCGA-B1-A47M",-9.33877843099338,-25.9445912593348,"6"
"TCGA-DD-AAD1",-4.31532000357875,30.7124745376324,"2"
"TCGA-DJ-A3V0",11.7947928287543,-29.7445833768118,"19"
"TCGA-QT-A5XN",-27.8493340834107,-14.4556767603316,"13"
"TCGA-BQ-7049",-12.2574311589199,-23.0451770820652,"3"
"TCGA-MH-A562",-8.06533098407745,-25.7382079238261,"6"
"TCGA-DX-A23Z",-4.8918916370431,-0.774231289091758,"14"
"TCGA-CZ-5982",1.97275537260622,-19.1091785540113,"4"
"TCGA-GC-A4ZW",13.1466219286983,6.83069828012022,"20"
"TCGA-EJ-7781",-20.7511291755318,9.86813105446531,"7"
"TCGA-TT-A6YO",-19.9224940757273,-14.7607921688592,"7"
"TCGA-VR-A8EX",18.561111707256,-5.66853523395711,"12"
"TCGA-CK-6747",13.4437008191213,19.5030903185709,"10"
"TCGA-CN-4729",19.6348823069044,-1.024168526065,"12"
"TCGA-BQ-5883",-5.4295411913259,-18.3781751716391,"3"
"TCGA-3B-A9I0",-15.4789580289909,-4.90705544644484,"21"
"TCGA-55-6986",4.35582025116589,-8.30057970964457,"15"
"TCGA-DU-A6S2",-35.9248390240312,-2.44619292218211,"23"
"TCGA-CZ-4859",-1.08353937248141,-17.9213138584785,"4"
"TCGA-DE-A0Y3",10.146887943663,-29.0184908247811,"19"
"TCGA-FV-A4ZQ",-0.0673988027093931,30.8054502376497,"2"
"TCGA-JU-AAVI",-5.73129043630452,11.9192235027534,"3"
"TCGA-C5-A1BJ",22.0906648611623,4.03708148035849,"9"
"TCGA-DD-A116",-1.76010107232677,30.9375360461137,"2"
"TCGA-D8-A27W",-13.4373906524721,8.79996220282931,"11"
"TCGA-FX-A3NK",-5.42875433066167,-0.829904446009469,"14"
"TCGA-DX-A3LS",-5.69215714236692,-0.583033805340064,"14"
"TCGA-BG-A2AE",-8.46458572199509,15.7103325129958,"8"
"TCGA-CH-5753",-23.739077448467,14.6375938458157,"5"
"TCGA-TM-A84G",-37.5763559532348,-0.413524543037877,"23"
"TCGA-AO-A1KS",-12.0663351783164,8.43603742948418,"11"
"TCGA-VS-A8QF",23.7715342017568,4.22802329861269,"9"
"TCGA-W2-A7HE",-26.7848383383785,-16.2266679426737,"13"
"TCGA-CN-A498",19.1339414541692,-1.71270379691714,"12"
"TCGA-D5-5541",15.846295513862,21.8325988918336,"10"
"TCGA-21-5782",13.7954151331779,-8.65692599970891,"1"
"TCGA-MH-A55Z",-8.64070479770977,-25.3264973425181,"6"
"TCGA-DK-A1A6",12.1758352594313,5.06549829911725,"20"
"TCGA-EJ-A7NM",-23.3072703396931,14.0719005847549,"5"
"TCGA-HE-A5NJ",-11.184186038563,-25.8439252492714,"6"
"TCGA-QR-A70O",-25.4099362965442,-17.5634376378571,"13"
"TCGA-MM-A563",2.51194551278674,-18.6207640376918,"4"
"TCGA-BW-A5NQ",1.28574708316926,31.9589086399838,"2"
"TCGA-CD-A48A",6.76212249074634,18.2929369826056,"22"
"TCGA-VS-A8EK",23.4538353402476,4.20846963932697,"9"
"TCGA-WB-A817",-27.0422540158032,-14.6567719791858,"13"
"TCGA-FB-A7DR",0.181392234592891,5.65570181678062,"7"
"TCGA-BQ-7061",-10.419214833034,-21.3245092160217,"3"
"TCGA-CA-5256",15.5146694421727,19.1594769899374,"10"
"TCGA-AD-5900",13.2670878490912,17.808132177352,"10"
"TCGA-A4-A5Y0",-10.1123718418367,-22.4557946841721,"3"
"TCGA-HT-A61B",-33.7486218678401,0.444130893933356,"23"
"TCGA-55-6642",7.97040309870538,-4.84777954906542,"15"
"TCGA-CW-5581",-1.65245926549841,-20.9780898155674,"4"
"TCGA-ZJ-A8QQ",19.7284830602205,2.76325708175933,"9"
"TCGA-CG-5723",11.9190571482806,13.4048806312892,"22"
"TCGA-QR-A6H5",-24.5230566215873,-13.9917657370276,"13"
